0 0.0 0.0 0.0
200 0.003940296173095703 0.0019001483917236329 0.0
400 0.02141399383544922 0.008626365661621093 0.0
600 0.046047639846801755 0.0215787410736084 0.0
800 0.08842949867248535 0.04640111923217773 0.001600360870361328
1000 0.1218379020690918 0.06188092231750488 0.0
1200 0.18718695640563965 0.08819527626037597 0.0
1400 0.2517636775970459 0.1250464916229248 0.0
1600 0.3244898796081543 0.15971131324768068 0.0
1800 0.41320977210998533 0.20778193473815917 0.002301025390625
2000 0.5075185775756836 0.2524879932403564 0.0004036426544189453
2200 0.6374147891998291 0.2969541549682617 0.0
2400 0.7720142364501953 0.35122175216674806 0.0
2600 0.8821966171264648 0.41829981803894045 0.0016000747680664062
2800 1.025951337814331 0.5027849197387695 0.003124904632568359
3000 1.1796470642089845 0.5666333675384522 0.0
3200 1.3687263488769532 0.6564839839935303 0.0
3400 1.5258755207061767 0.7640095710754394 0.0015994548797607423
3600 1.7049866199493409 0.8952719688415527 0.0016054153442382813
3800 1.944680643081665 0.9370997905731201 0.0
4000 2.139121246337891 1.0391650199890137 0.0007997512817382813
4200 2.257969284057617 1.184431552886963 0.0
4400 2.5563268661499023 1.275503444671631 0.003125619888305664
4600 2.8223519802093504 1.4282458782196046 0.003232431411743164
4800 3.0792651653289793 1.4966050624847411 0.003200864791870117
5000 3.3628090381622315 1.6340598106384276 0.0007999420166015625
5200 3.616939115524292 1.8716539859771728 0.0
5400 4.002032470703125 1.9959630966186523 0.0020135879516601563
5600 4.182835483551026 2.153127145767212 0.0
5800 4.398581552505493 2.204849672317505 0.001599884033203125
