0 0.0 0.0 0.0
100 0.0031256675720214844 0.0 0.0
200 0.0062520503997802734 0.006251668930053711 0.003126049041748047
300 0.012507200241088867 0.012503767013549804 0.005976438522338867
400 0.02505216598510742 0.019385385513305663 0.014137840270996094
500 0.04021220207214356 0.033452606201171874 0.0188387393951416
600 0.06872615814208985 0.04802064895629883 0.025240993499755858
700 0.0821864128112793 0.06222982406616211 0.03489842414855957
800 0.11300911903381347 0.08369340896606445 0.046318769454956055
900 0.1543123722076416 0.10344300270080567 0.05627055168151855
1000 0.1761164665222168 0.132611083984375 0.08093070983886719
1100 0.21043071746826172 0.1604020118713379 0.09525237083435059
1200 0.2816766262054443 0.19621267318725585 0.10879397392272949
1300 0.3007451057434082 0.23832006454467775 0.1302863121032715
1400 0.3360269069671631 0.26087536811828616 0.15116448402404786
1500 0.38698363304138184 0.30475659370422364 0.1771496295928955
1600 0.49099173545837405 0.3478426933288574 0.20236592292785643
1700 0.5001755237579346 0.37651472091674804 0.2208548069000244
1800 0.5747596740722656 0.4150097846984863 0.2430178165435791
1900 0.6151137828826905 0.46015591621398927 0.2657057762145996
2000 0.6810840129852295 0.5156325340270996 0.30533633232116697
2100 0.8730311393737793 0.646172571182251 0.35303220748901365
2200 0.8093373775482178 0.614469575881958 0.3789218425750732
2300 0.927461576461792 0.6832420825958252 0.39730358123779297
2400 0.9646194458007813 0.730822229385376 0.42200322151184083
2500 1.044732141494751 0.7857582092285156 0.4630458354949951
2600 1.1220455646514893 0.855237627029419 0.5021001815795898
2700 1.2077385425567626 0.9449189186096192 0.5633472919464111
2800 1.3377061367034913 1.013664722442627 0.5870179653167724
2900 1.457012128829956 1.122101068496704 0.7077104091644287
3000 1.5346526622772216 1.2162930488586425 0.7035653114318847
3100 1.6955415725708007 1.412351131439209 0.804577112197876
3200 2.213761901855469 1.6306153297424317 0.8596378803253174
3300 1.9700478553771972 1.518329954147339 0.9260360717773437
3400 2.2000468730926515 1.7077734470367432 1.0164868354797363
3500 2.2263264656066895 1.7003677845001222 0.9918580055236816
3600 2.3550021648406982 1.9980231761932372 1.249499750137329
3700 2.79024715423584 2.1750757694244385 1.1094069480895996
3800 2.658474016189575 2.2170878410339356 1.227498435974121
3900 2.824802112579346 2.251487159729004 1.2532979011535645
4000 2.9676626205444334 2.2932621479034423 1.3768932342529296
4100 3.294693946838379 2.473093128204346 1.4471291542053222
4200 3.182085132598877 2.4367534637451174 1.4816250324249267
4300 3.4095426559448243 2.572894811630249 1.5380403518676757
4400 3.5228273391723635 2.712539863586426 1.7869786262512206
4500 3.6802815437316894 2.9411325454711914 1.6693130493164063
4600 4.010395622253418 2.9220187187194826 1.7905278205871582
4700 4.017820119857788 3.1601955890655518 1.8117915630340575
4800 4.209307527542114 3.5160481452941896 1.9080258846282958
4900 4.322251319885254 3.302947235107422 1.9783042907714843
5000 4.468548250198364 3.458381938934326 2.0153367042541506
5100 4.624022912979126 3.58856406211853 2.0785874366760253
5200 5.354143238067627 4.013618659973145 2.185906505584717
5300 5.299338960647583 3.893858289718628 2.2700308322906495
5400 5.183203268051147 4.280029964447022 2.56624116897583
5500 5.732157421112061 4.232495832443237 2.462357234954834
5600 6.216350793838501 4.587001371383667 2.6154398918151855
5700 6.107621526718139 4.760749197006225 2.8565314292907713
5800 6.418722438812256 4.641731119155883 2.7371060371398928
5900 6.169262647628784 4.874477529525757 2.8330997467041015
6000 6.436005306243897 4.974885654449463 2.878339099884033
6100 6.635338830947876 5.285435724258423 3.0608477115631105
6200 6.844703197479248 5.287269449234008 3.1227230072021483
6300 7.044919204711914 5.472931385040283 3.1915547847747803
6400 7.3005060195922855 5.579089164733887 3.2859986782073975
6500 7.490844583511352 5.785590505599975 3.4029848098754885
6600 7.771954298019409 5.906253910064697 3.4579798221588134
6700 7.96920223236084 6.119629335403443 3.614895486831665
6800 8.252169513702393 6.285032844543457 3.6857377529144286
6900 8.352462148666381 6.431330919265747 3.754335355758667
7000 8.614441204071046 6.639947986602783 3.8979763984680176
